CMS Certification Number (CCN),Facility Name,Address Line 1,Address Line 2,City,State,Zip Code,County Name,PhoneNumber,CMS Region,Condition,Count,Footnote
423030,"GREENWOOD REGIONAL REHABILITATION HOSPITAL, INC",1530 PARKWAY,,GREENWOOD,SC,29646,Greenwood,(864) 330-9070,04,All other conditions,249,
423031,"SPARTANBURG REHABILITATION INSTITUTE, INC",160 HAROLD FLEMING COURT,,SPARTANBURG,SC,29303,Spartanburg,(864) 641-6510,04,Stroke,152,
423031,"SPARTANBURG REHABILITATION INSTITUTE, INC",160 HAROLD FLEMING COURT,,SPARTANBURG,SC,29303,Spartanburg,(864) 641-6510,04,Nervous system disorder (excluding stroke),68,
423031,"SPARTANBURG REHABILITATION INSTITUTE, INC",160 HAROLD FLEMING COURT,,SPARTANBURG,SC,29303,Spartanburg,(864) 641-6510,04,Brain disease or condition (non-traumatic),32,
423031,"SPARTANBURG REHABILITATION INSTITUTE, INC",160 HAROLD FLEMING COURT,,SPARTANBURG,SC,29303,Spartanburg,(864) 641-6510,04,Brain injury (traumatic),24,
423031,"SPARTANBURG REHABILITATION INSTITUTE, INC",160 HAROLD FLEMING COURT,,SPARTANBURG,SC,29303,Spartanburg,(864) 641-6510,04,Spinal cord disease or condition (non-traumatic),28,
423031,"SPARTANBURG REHABILITATION INSTITUTE, INC",160 HAROLD FLEMING COURT,,SPARTANBURG,SC,29303,Spartanburg,(864) 641-6510,04,Spinal cord injury (traumatic),less than 11,1
423031,"SPARTANBURG REHABILITATION INSTITUTE, INC",160 HAROLD FLEMING COURT,,SPARTANBURG,SC,29303,Spartanburg,(864) 641-6510,04,Hip or femur fracture,110,
423031,"SPARTANBURG REHABILITATION INSTITUTE, INC",160 HAROLD FLEMING COURT,,SPARTANBURG,SC,29303,Spartanburg,(864) 641-6510,04,"Hip or knee replacement, amputation or other bone or joint condition",197,
423031,"SPARTANBURG REHABILITATION INSTITUTE, INC",160 HAROLD FLEMING COURT,,SPARTANBURG,SC,29303,Spartanburg,(864) 641-6510,04,All other conditions,215,
423032,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF BLUFFT,107 SEAGRASS ROAD,,BLUFFTON,SC,29910,Beaufort,(843) 836-8200,04,Stroke,104,
423032,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF BLUFFT,107 SEAGRASS ROAD,,BLUFFTON,SC,29910,Beaufort,(843) 836-8200,04,Nervous system disorder (excluding stroke),75,
423032,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF BLUFFT,107 SEAGRASS ROAD,,BLUFFTON,SC,29910,Beaufort,(843) 836-8200,04,Brain disease or condition (non-traumatic),42,
423032,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF BLUFFT,107 SEAGRASS ROAD,,BLUFFTON,SC,29910,Beaufort,(843) 836-8200,04,Brain injury (traumatic),30,
423032,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF BLUFFT,107 SEAGRASS ROAD,,BLUFFTON,SC,29910,Beaufort,(843) 836-8200,04,Spinal cord disease or condition (non-traumatic),15,
423032,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF BLUFFT,107 SEAGRASS ROAD,,BLUFFTON,SC,29910,Beaufort,(843) 836-8200,04,Spinal cord injury (traumatic),less than 11,1
423032,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF BLUFFT,107 SEAGRASS ROAD,,BLUFFTON,SC,29910,Beaufort,(843) 836-8200,04,Hip or femur fracture,53,
423032,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF BLUFFT,107 SEAGRASS ROAD,,BLUFFTON,SC,29910,Beaufort,(843) 836-8200,04,"Hip or knee replacement, amputation or other bone or joint condition",120,
423032,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF BLUFFT,107 SEAGRASS ROAD,,BLUFFTON,SC,29910,Beaufort,(843) 836-8200,04,All other conditions,115,
423033,TIDELANDS HEALTH REHABILITATION HOSPITAL,"4070 HIGHWAY 17 BYPASS SOUTH, 4TH FLOOR",,MURRELLS INLET,SC,29576,Georgetown,(843) 652-1350,04,Stroke,179,
423033,TIDELANDS HEALTH REHABILITATION HOSPITAL,"4070 HIGHWAY 17 BYPASS SOUTH, 4TH FLOOR",,MURRELLS INLET,SC,29576,Georgetown,(843) 652-1350,04,Nervous system disorder (excluding stroke),145,
423033,TIDELANDS HEALTH REHABILITATION HOSPITAL,"4070 HIGHWAY 17 BYPASS SOUTH, 4TH FLOOR",,MURRELLS INLET,SC,29576,Georgetown,(843) 652-1350,04,Brain disease or condition (non-traumatic),79,
423033,TIDELANDS HEALTH REHABILITATION HOSPITAL,"4070 HIGHWAY 17 BYPASS SOUTH, 4TH FLOOR",,MURRELLS INLET,SC,29576,Georgetown,(843) 652-1350,04,Brain injury (traumatic),20,
423033,TIDELANDS HEALTH REHABILITATION HOSPITAL,"4070 HIGHWAY 17 BYPASS SOUTH, 4TH FLOOR",,MURRELLS INLET,SC,29576,Georgetown,(843) 652-1350,04,Spinal cord disease or condition (non-traumatic),20,
423033,TIDELANDS HEALTH REHABILITATION HOSPITAL,"4070 HIGHWAY 17 BYPASS SOUTH, 4TH FLOOR",,MURRELLS INLET,SC,29576,Georgetown,(843) 652-1350,04,Spinal cord injury (traumatic),less than 11,1
423033,TIDELANDS HEALTH REHABILITATION HOSPITAL,"4070 HIGHWAY 17 BYPASS SOUTH, 4TH FLOOR",,MURRELLS INLET,SC,29576,Georgetown,(843) 652-1350,04,Hip or femur fracture,156,
423033,TIDELANDS HEALTH REHABILITATION HOSPITAL,"4070 HIGHWAY 17 BYPASS SOUTH, 4TH FLOOR",,MURRELLS INLET,SC,29576,Georgetown,(843) 652-1350,04,"Hip or knee replacement, amputation or other bone or joint condition",124,
423033,TIDELANDS HEALTH REHABILITATION HOSPITAL,"4070 HIGHWAY 17 BYPASS SOUTH, 4TH FLOOR",,MURRELLS INLET,SC,29576,Georgetown,(843) 652-1350,04,All other conditions,156,
42T007,SPARTANBURG MEDICAL CENTER FOR REHAB MEDICINE,101 E WOOD ST,,SPARTANBURG,SC,29303,Spartanburg,(864) 560-6554,04,Stroke,less than 11,1
42T007,SPARTANBURG MEDICAL CENTER FOR REHAB MEDICINE,101 E WOOD ST,,SPARTANBURG,SC,29303,Spartanburg,(864) 560-6554,04,Nervous system disorder (excluding stroke),Not Available,2
42T007,SPARTANBURG MEDICAL CENTER FOR REHAB MEDICINE,101 E WOOD ST,,SPARTANBURG,SC,29303,Spartanburg,(864) 560-6554,04,Brain disease or condition (non-traumatic),Not Available,2
42T007,SPARTANBURG MEDICAL CENTER FOR REHAB MEDICINE,101 E WOOD ST,,SPARTANBURG,SC,29303,Spartanburg,(864) 560-6554,04,Brain injury (traumatic),less than 11,1
42T007,SPARTANBURG MEDICAL CENTER FOR REHAB MEDICINE,101 E WOOD ST,,SPARTANBURG,SC,29303,Spartanburg,(864) 560-6554,04,Spinal cord disease or condition (non-traumatic),Not Available,2
42T007,SPARTANBURG MEDICAL CENTER FOR REHAB MEDICINE,101 E WOOD ST,,SPARTANBURG,SC,29303,Spartanburg,(864) 560-6554,04,Spinal cord injury (traumatic),Not Available,2
42T007,SPARTANBURG MEDICAL CENTER FOR REHAB MEDICINE,101 E WOOD ST,,SPARTANBURG,SC,29303,Spartanburg,(864) 560-6554,04,Hip or femur fracture,less than 11,1
42T007,SPARTANBURG MEDICAL CENTER FOR REHAB MEDICINE,101 E WOOD ST,,SPARTANBURG,SC,29303,Spartanburg,(864) 560-6554,04,"Hip or knee replacement, amputation or other bone or joint condition",less than 11,1
42T007,SPARTANBURG MEDICAL CENTER FOR REHAB MEDICINE,101 E WOOD ST,,SPARTANBURG,SC,29303,Spartanburg,(864) 560-6554,04,All other conditions,Not Available,2
42T023,BON SECOUR ST. FRANCIS INPATIENT REHAB CENTER,1 ST. FRANCIS DRIVE,,GREENVILLE,SC,29601,Greenville,(864) 255-1954,04,Stroke,128,
42T023,BON SECOUR ST. FRANCIS INPATIENT REHAB CENTER,1 ST. FRANCIS DRIVE,,GREENVILLE,SC,29601,Greenville,(864) 255-1954,04,Nervous system disorder (excluding stroke),less than 11,1
42T023,BON SECOUR ST. FRANCIS INPATIENT REHAB CENTER,1 ST. FRANCIS DRIVE,,GREENVILLE,SC,29601,Greenville,(864) 255-1954,04,Brain disease or condition (non-traumatic),less than 11,1
42T023,BON SECOUR ST. FRANCIS INPATIENT REHAB CENTER,1 ST. FRANCIS DRIVE,,GREENVILLE,SC,29601,Greenville,(864) 255-1954,04,Brain injury (traumatic),less than 11,1
42T023,BON SECOUR ST. FRANCIS INPATIENT REHAB CENTER,1 ST. FRANCIS DRIVE,,GREENVILLE,SC,29601,Greenville,(864) 255-1954,04,Spinal cord disease or condition (non-traumatic),less than 11,1
42T023,BON SECOUR ST. FRANCIS INPATIENT REHAB CENTER,1 ST. FRANCIS DRIVE,,GREENVILLE,SC,29601,Greenville,(864) 255-1954,04,Spinal cord injury (traumatic),less than 11,1
42T023,BON SECOUR ST. FRANCIS INPATIENT REHAB CENTER,1 ST. FRANCIS DRIVE,,GREENVILLE,SC,29601,Greenville,(864) 255-1954,04,Hip or femur fracture,17,
42T023,BON SECOUR ST. FRANCIS INPATIENT REHAB CENTER,1 ST. FRANCIS DRIVE,,GREENVILLE,SC,29601,Greenville,(864) 255-1954,04,"Hip or knee replacement, amputation or other bone or joint condition",20,
42T023,BON SECOUR ST. FRANCIS INPATIENT REHAB CENTER,1 ST. FRANCIS DRIVE,,GREENVILLE,SC,29601,Greenville,(864) 255-1954,04,All other conditions,87,
42T030,COLLETON MEDICAL CENTER,501 ROBERTSON BLVD,PO BOX 5001,WALTERBORO,SC,29488,Colleton,(843) 782-2455,04,Stroke,25,
42T030,COLLETON MEDICAL CENTER,501 ROBERTSON BLVD,PO BOX 5001,WALTERBORO,SC,29488,Colleton,(843) 782-2455,04,Nervous system disorder (excluding stroke),less than 11,1
42T030,COLLETON MEDICAL CENTER,501 ROBERTSON BLVD,PO BOX 5001,WALTERBORO,SC,29488,Colleton,(843) 782-2455,04,Brain disease or condition (non-traumatic),less than 11,1
42T030,COLLETON MEDICAL CENTER,501 ROBERTSON BLVD,PO BOX 5001,WALTERBORO,SC,29488,Colleton,(843) 782-2455,04,Brain injury (traumatic),less than 11,1
42T030,COLLETON MEDICAL CENTER,501 ROBERTSON BLVD,PO BOX 5001,WALTERBORO,SC,29488,Colleton,(843) 782-2455,04,Spinal cord disease or condition (non-traumatic),less than 11,1
42T030,COLLETON MEDICAL CENTER,501 ROBERTSON BLVD,PO BOX 5001,WALTERBORO,SC,29488,Colleton,(843) 782-2455,04,Spinal cord injury (traumatic),Not Available,2
42T030,COLLETON MEDICAL CENTER,501 ROBERTSON BLVD,PO BOX 5001,WALTERBORO,SC,29488,Colleton,(843) 782-2455,04,Hip or femur fracture,14,
42T030,COLLETON MEDICAL CENTER,501 ROBERTSON BLVD,PO BOX 5001,WALTERBORO,SC,29488,Colleton,(843) 782-2455,04,"Hip or knee replacement, amputation or other bone or joint condition",19,
42T030,COLLETON MEDICAL CENTER,501 ROBERTSON BLVD,PO BOX 5001,WALTERBORO,SC,29488,Colleton,(843) 782-2455,04,All other conditions,30,
42T036,MUSC HEALTH LANCASTER REHABILITATION CTR,800 W MEETING ST,,LANCASTER,SC,29720,Lancaster,(803) 286-1308,04,Stroke,42,
42T036,MUSC HEALTH LANCASTER REHABILITATION CTR,800 W MEETING ST,,LANCASTER,SC,29720,Lancaster,(803) 286-1308,04,Nervous system disorder (excluding stroke),19,
42T036,MUSC HEALTH LANCASTER REHABILITATION CTR,800 W MEETING ST,,LANCASTER,SC,29720,Lancaster,(803) 286-1308,04,Brain disease or condition (non-traumatic),less than 11,1
42T036,MUSC HEALTH LANCASTER REHABILITATION CTR,800 W MEETING ST,,LANCASTER,SC,29720,Lancaster,(803) 286-1308,04,Brain injury (traumatic),less than 11,1
42T036,MUSC HEALTH LANCASTER REHABILITATION CTR,800 W MEETING ST,,LANCASTER,SC,29720,Lancaster,(803) 286-1308,04,Spinal cord disease or condition (non-traumatic),less than 11,1
42T036,MUSC HEALTH LANCASTER REHABILITATION CTR,800 W MEETING ST,,LANCASTER,SC,29720,Lancaster,(803) 286-1308,04,Spinal cord injury (traumatic),less than 11,1
42T036,MUSC HEALTH LANCASTER REHABILITATION CTR,800 W MEETING ST,,LANCASTER,SC,29720,Lancaster,(803) 286-1308,04,Hip or femur fracture,42,
42T036,MUSC HEALTH LANCASTER REHABILITATION CTR,800 W MEETING ST,,LANCASTER,SC,29720,Lancaster,(803) 286-1308,04,"Hip or knee replacement, amputation or other bone or joint condition",31,
42T036,MUSC HEALTH LANCASTER REHABILITATION CTR,800 W MEETING ST,,LANCASTER,SC,29720,Lancaster,(803) 286-1308,04,All other conditions,43,
42T067,THE REHAB UNIT AT BEAUFORT MEMORIAL HOSPITAL,955 RIBAUT RD,,BEAUFORT,SC,29902,Beaufort,(843) 522-5821,04,Stroke,60,
42T067,THE REHAB UNIT AT BEAUFORT MEMORIAL HOSPITAL,955 RIBAUT RD,,BEAUFORT,SC,29902,Beaufort,(843) 522-5821,04,Nervous system disorder (excluding stroke),42,
42T067,THE REHAB UNIT AT BEAUFORT MEMORIAL HOSPITAL,955 RIBAUT RD,,BEAUFORT,SC,29902,Beaufort,(843) 522-5821,04,Brain disease or condition (non-traumatic),less than 11,1
42T067,THE REHAB UNIT AT BEAUFORT MEMORIAL HOSPITAL,955 RIBAUT RD,,BEAUFORT,SC,29902,Beaufort,(843) 522-5821,04,Brain injury (traumatic),less than 11,1
42T067,THE REHAB UNIT AT BEAUFORT MEMORIAL HOSPITAL,955 RIBAUT RD,,BEAUFORT,SC,29902,Beaufort,(843) 522-5821,04,Spinal cord disease or condition (non-traumatic),less than 11,1
42T067,THE REHAB UNIT AT BEAUFORT MEMORIAL HOSPITAL,955 RIBAUT RD,,BEAUFORT,SC,29902,Beaufort,(843) 522-5821,04,Spinal cord injury (traumatic),Not Available,2
42T067,THE REHAB UNIT AT BEAUFORT MEMORIAL HOSPITAL,955 RIBAUT RD,,BEAUFORT,SC,29902,Beaufort,(843) 522-5821,04,Hip or femur fracture,40,
42T067,THE REHAB UNIT AT BEAUFORT MEMORIAL HOSPITAL,955 RIBAUT RD,,BEAUFORT,SC,29902,Beaufort,(843) 522-5821,04,"Hip or knee replacement, amputation or other bone or joint condition",42,
42T067,THE REHAB UNIT AT BEAUFORT MEMORIAL HOSPITAL,955 RIBAUT RD,,BEAUFORT,SC,29902,Beaufort,(843) 522-5821,04,All other conditions,64,
42T068,THE REGIONAL MEDICAL CENTER,3000 ST MATTHEWS RD,,ORANGEBURG,SC,29118,Orangeburg,(803) 395-2200,04,Stroke,70,
42T068,THE REGIONAL MEDICAL CENTER,3000 ST MATTHEWS RD,,ORANGEBURG,SC,29118,Orangeburg,(803) 395-2200,04,Nervous system disorder (excluding stroke),11,
42T068,THE REGIONAL MEDICAL CENTER,3000 ST MATTHEWS RD,,ORANGEBURG,SC,29118,Orangeburg,(803) 395-2200,04,Brain disease or condition (non-traumatic),12,
42T068,THE REGIONAL MEDICAL CENTER,3000 ST MATTHEWS RD,,ORANGEBURG,SC,29118,Orangeburg,(803) 395-2200,04,Brain injury (traumatic),Not Available,2
42T068,THE REGIONAL MEDICAL CENTER,3000 ST MATTHEWS RD,,ORANGEBURG,SC,29118,Orangeburg,(803) 395-2200,04,Spinal cord disease or condition (non-traumatic),less than 11,1
42T068,THE REGIONAL MEDICAL CENTER,3000 ST MATTHEWS RD,,ORANGEBURG,SC,29118,Orangeburg,(803) 395-2200,04,Spinal cord injury (traumatic),less than 11,1
42T068,THE REGIONAL MEDICAL CENTER,3000 ST MATTHEWS RD,,ORANGEBURG,SC,29118,Orangeburg,(803) 395-2200,04,Hip or femur fracture,54,
42T068,THE REGIONAL MEDICAL CENTER,3000 ST MATTHEWS RD,,ORANGEBURG,SC,29118,Orangeburg,(803) 395-2200,04,"Hip or knee replacement, amputation or other bone or joint condition",59,
42T068,THE REGIONAL MEDICAL CENTER,3000 ST MATTHEWS RD,,ORANGEBURG,SC,29118,Orangeburg,(803) 395-2200,04,All other conditions,86,
42T070,PRISMA HEALTH TUOMEY,129 NORTH WASHINGTON STREET,,SUMTER,SC,29150,Sumter,(803) 774-9476,04,Stroke,53,
42T070,PRISMA HEALTH TUOMEY,129 NORTH WASHINGTON STREET,,SUMTER,SC,29150,Sumter,(803) 774-9476,04,Nervous system disorder (excluding stroke),less than 11,1
42T070,PRISMA HEALTH TUOMEY,129 NORTH WASHINGTON STREET,,SUMTER,SC,29150,Sumter,(803) 774-9476,04,Brain disease or condition (non-traumatic),less than 11,1
42T070,PRISMA HEALTH TUOMEY,129 NORTH WASHINGTON STREET,,SUMTER,SC,29150,Sumter,(803) 774-9476,04,Brain injury (traumatic),less than 11,1
42T070,PRISMA HEALTH TUOMEY,129 NORTH WASHINGTON STREET,,SUMTER,SC,29150,Sumter,(803) 774-9476,04,Spinal cord disease or condition (non-traumatic),less than 11,1
42T070,PRISMA HEALTH TUOMEY,129 NORTH WASHINGTON STREET,,SUMTER,SC,29150,Sumter,(803) 774-9476,04,Spinal cord injury (traumatic),less than 11,1
42T070,PRISMA HEALTH TUOMEY,129 NORTH WASHINGTON STREET,,SUMTER,SC,29150,Sumter,(803) 774-9476,04,Hip or femur fracture,69,
42T070,PRISMA HEALTH TUOMEY,129 NORTH WASHINGTON STREET,,SUMTER,SC,29150,Sumter,(803) 774-9476,04,"Hip or knee replacement, amputation or other bone or joint condition",37,
42T070,PRISMA HEALTH TUOMEY,129 NORTH WASHINGTON STREET,,SUMTER,SC,29150,Sumter,(803) 774-9476,04,All other conditions,45,
42T078,PRISMA HEALTH ROGER C. PEACE REHABILITATION HOSPIT,701 GROVE ROAD,,GREENVILLE,SC,29605,Greenville,(864) 455-3779,04,Stroke,82,
42T078,PRISMA HEALTH ROGER C. PEACE REHABILITATION HOSPIT,701 GROVE ROAD,,GREENVILLE,SC,29605,Greenville,(864) 455-3779,04,Nervous system disorder (excluding stroke),less than 11,1
42T078,PRISMA HEALTH ROGER C. PEACE REHABILITATION HOSPIT,701 GROVE ROAD,,GREENVILLE,SC,29605,Greenville,(864) 455-3779,04,Brain disease or condition (non-traumatic),22,
42T078,PRISMA HEALTH ROGER C. PEACE REHABILITATION HOSPIT,701 GROVE ROAD,,GREENVILLE,SC,29605,Greenville,(864) 455-3779,04,Brain injury (traumatic),15,
42T078,PRISMA HEALTH ROGER C. PEACE REHABILITATION HOSPIT,701 GROVE ROAD,,GREENVILLE,SC,29605,Greenville,(864) 455-3779,04,Spinal cord disease or condition (non-traumatic),17,
42T078,PRISMA HEALTH ROGER C. PEACE REHABILITATION HOSPIT,701 GROVE ROAD,,GREENVILLE,SC,29605,Greenville,(864) 455-3779,04,Spinal cord injury (traumatic),less than 11,1
42T078,PRISMA HEALTH ROGER C. PEACE REHABILITATION HOSPIT,701 GROVE ROAD,,GREENVILLE,SC,29605,Greenville,(864) 455-3779,04,Hip or femur fracture,Not Available,2
42T078,PRISMA HEALTH ROGER C. PEACE REHABILITATION HOSPIT,701 GROVE ROAD,,GREENVILLE,SC,29605,Greenville,(864) 455-3779,04,"Hip or knee replacement, amputation or other bone or joint condition",37,
42T078,PRISMA HEALTH ROGER C. PEACE REHABILITATION HOSPIT,701 GROVE ROAD,,GREENVILLE,SC,29605,Greenville,(864) 455-3779,04,All other conditions,11,
42T079,TRIDENT MEDICAL CENTER,9330 MEDICAL PLAZA DR,,CHARLESTON,SC,29406,Charleston,(843) 847-5659,04,Stroke,28,
42T079,TRIDENT MEDICAL CENTER,9330 MEDICAL PLAZA DR,,CHARLESTON,SC,29406,Charleston,(843) 847-5659,04,Nervous system disorder (excluding stroke),less than 11,1
42T079,TRIDENT MEDICAL CENTER,9330 MEDICAL PLAZA DR,,CHARLESTON,SC,29406,Charleston,(843) 847-5659,04,Brain disease or condition (non-traumatic),17,
42T079,TRIDENT MEDICAL CENTER,9330 MEDICAL PLAZA DR,,CHARLESTON,SC,29406,Charleston,(843) 847-5659,04,Brain injury (traumatic),less than 11,1
42T079,TRIDENT MEDICAL CENTER,9330 MEDICAL PLAZA DR,,CHARLESTON,SC,29406,Charleston,(843) 847-5659,04,Spinal cord disease or condition (non-traumatic),less than 11,1
42T079,TRIDENT MEDICAL CENTER,9330 MEDICAL PLAZA DR,,CHARLESTON,SC,29406,Charleston,(843) 847-5659,04,Spinal cord injury (traumatic),less than 11,1
42T079,TRIDENT MEDICAL CENTER,9330 MEDICAL PLAZA DR,,CHARLESTON,SC,29406,Charleston,(843) 847-5659,04,Hip or femur fracture,24,
42T079,TRIDENT MEDICAL CENTER,9330 MEDICAL PLAZA DR,,CHARLESTON,SC,29406,Charleston,(843) 847-5659,04,"Hip or knee replacement, amputation or other bone or joint condition",16,
42T079,TRIDENT MEDICAL CENTER,9330 MEDICAL PLAZA DR,,CHARLESTON,SC,29406,Charleston,(843) 847-5659,04,All other conditions,36,
42T082,AIKEN REGIONAL MEDICAL CENTERS,302 UNIVERSITY PKWY,,AIKEN,SC,29801,Aiken,(803) 641-5648,04,Stroke,45,
42T082,AIKEN REGIONAL MEDICAL CENTERS,302 UNIVERSITY PKWY,,AIKEN,SC,29801,Aiken,(803) 641-5648,04,Nervous system disorder (excluding stroke),less than 11,1
42T082,AIKEN REGIONAL MEDICAL CENTERS,302 UNIVERSITY PKWY,,AIKEN,SC,29801,Aiken,(803) 641-5648,04,Brain disease or condition (non-traumatic),less than 11,1
42T082,AIKEN REGIONAL MEDICAL CENTERS,302 UNIVERSITY PKWY,,AIKEN,SC,29801,Aiken,(803) 641-5648,04,Brain injury (traumatic),less than 11,1
42T082,AIKEN REGIONAL MEDICAL CENTERS,302 UNIVERSITY PKWY,,AIKEN,SC,29801,Aiken,(803) 641-5648,04,Spinal cord disease or condition (non-traumatic),less than 11,1
42T082,AIKEN REGIONAL MEDICAL CENTERS,302 UNIVERSITY PKWY,,AIKEN,SC,29801,Aiken,(803) 641-5648,04,Spinal cord injury (traumatic),less than 11,1
42T082,AIKEN REGIONAL MEDICAL CENTERS,302 UNIVERSITY PKWY,,AIKEN,SC,29801,Aiken,(803) 641-5648,04,Hip or femur fracture,39,
42T082,AIKEN REGIONAL MEDICAL CENTERS,302 UNIVERSITY PKWY,,AIKEN,SC,29801,Aiken,(803) 641-5648,04,"Hip or knee replacement, amputation or other bone or joint condition",24,
42T082,AIKEN REGIONAL MEDICAL CENTERS,302 UNIVERSITY PKWY,,AIKEN,SC,29801,Aiken,(803) 641-5648,04,All other conditions,34,
42T085,GRAND STRAND MEDICAL CENTER,809 82ND PKWY,,MYRTLE BEACH,SC,29572,Horry,(843) 497-8740,04,Stroke,105,
42T085,GRAND STRAND MEDICAL CENTER,809 82ND PKWY,,MYRTLE BEACH,SC,29572,Horry,(843) 497-8740,04,Nervous system disorder (excluding stroke),14,
42T085,GRAND STRAND MEDICAL CENTER,809 82ND PKWY,,MYRTLE BEACH,SC,29572,Horry,(843) 497-8740,04,Brain disease or condition (non-traumatic),23,
42T085,GRAND STRAND MEDICAL CENTER,809 82ND PKWY,,MYRTLE BEACH,SC,29572,Horry,(843) 497-8740,04,Brain injury (traumatic),29,
42T085,GRAND STRAND MEDICAL CENTER,809 82ND PKWY,,MYRTLE BEACH,SC,29572,Horry,(843) 497-8740,04,Spinal cord disease or condition (non-traumatic),less than 11,1
42T085,GRAND STRAND MEDICAL CENTER,809 82ND PKWY,,MYRTLE BEACH,SC,29572,Horry,(843) 497-8740,04,Spinal cord injury (traumatic),less than 11,1
42T085,GRAND STRAND MEDICAL CENTER,809 82ND PKWY,,MYRTLE BEACH,SC,29572,Horry,(843) 497-8740,04,Hip or femur fracture,52,
42T085,GRAND STRAND MEDICAL CENTER,809 82ND PKWY,,MYRTLE BEACH,SC,29572,Horry,(843) 497-8740,04,"Hip or knee replacement, amputation or other bone or joint condition",57,
42T085,GRAND STRAND MEDICAL CENTER,809 82ND PKWY,,MYRTLE BEACH,SC,29572,Horry,(843) 497-8740,04,All other conditions,132,
42T087,ROPER REHABILITATION HOSPITAL,316 CALHOUN ST,,CHARLESTON,SC,29401,Charleston,(843) 724-2819,04,Stroke,194,
42T087,ROPER REHABILITATION HOSPITAL,316 CALHOUN ST,,CHARLESTON,SC,29401,Charleston,(843) 724-2819,04,Nervous system disorder (excluding stroke),65,
42T087,ROPER REHABILITATION HOSPITAL,316 CALHOUN ST,,CHARLESTON,SC,29401,Charleston,(843) 724-2819,04,Brain disease or condition (non-traumatic),34,
42T087,ROPER REHABILITATION HOSPITAL,316 CALHOUN ST,,CHARLESTON,SC,29401,Charleston,(843) 724-2819,04,Brain injury (traumatic),26,
42T087,ROPER REHABILITATION HOSPITAL,316 CALHOUN ST,,CHARLESTON,SC,29401,Charleston,(843) 724-2819,04,Spinal cord disease or condition (non-traumatic),51,
42T087,ROPER REHABILITATION HOSPITAL,316 CALHOUN ST,,CHARLESTON,SC,29401,Charleston,(843) 724-2819,04,Spinal cord injury (traumatic),less than 11,1
42T087,ROPER REHABILITATION HOSPITAL,316 CALHOUN ST,,CHARLESTON,SC,29401,Charleston,(843) 724-2819,04,Hip or femur fracture,114,
42T087,ROPER REHABILITATION HOSPITAL,316 CALHOUN ST,,CHARLESTON,SC,29401,Charleston,(843) 724-2819,04,"Hip or knee replacement, amputation or other bone or joint condition",219,
42T087,ROPER REHABILITATION HOSPITAL,316 CALHOUN ST,,CHARLESTON,SC,29401,Charleston,(843) 724-2819,04,All other conditions,176,
42T091,MUSC FLORENCE REHABILITATION CENTER,121 E CEDAR STREET,,FLORENCE,SC,29501,Florence,(843) 661-3381,04,Stroke,84,
42T091,MUSC FLORENCE REHABILITATION CENTER,121 E CEDAR STREET,,FLORENCE,SC,29501,Florence,(843) 661-3381,04,Nervous system disorder (excluding stroke),28,
42T091,MUSC FLORENCE REHABILITATION CENTER,121 E CEDAR STREET,,FLORENCE,SC,29501,Florence,(843) 661-3381,04,Brain disease or condition (non-traumatic),16,
42T091,MUSC FLORENCE REHABILITATION CENTER,121 E CEDAR STREET,,FLORENCE,SC,29501,Florence,(843) 661-3381,04,Brain injury (traumatic),less than 11,1
42T091,MUSC FLORENCE REHABILITATION CENTER,121 E CEDAR STREET,,FLORENCE,SC,29501,Florence,(843) 661-3381,04,Spinal cord disease or condition (non-traumatic),15,
42T091,MUSC FLORENCE REHABILITATION CENTER,121 E CEDAR STREET,,FLORENCE,SC,29501,Florence,(843) 661-3381,04,Spinal cord injury (traumatic),Not Available,2
42T091,MUSC FLORENCE REHABILITATION CENTER,121 E CEDAR STREET,,FLORENCE,SC,29501,Florence,(843) 661-3381,04,Hip or femur fracture,52,
42T091,MUSC FLORENCE REHABILITATION CENTER,121 E CEDAR STREET,,FLORENCE,SC,29501,Florence,(843) 661-3381,04,"Hip or knee replacement, amputation or other bone or joint condition",61,
42T091,MUSC FLORENCE REHABILITATION CENTER,121 E CEDAR STREET,,FLORENCE,SC,29501,Florence,(843) 661-3381,04,All other conditions,108,
42T101,COASTAL CAROLINA MEDICAL CENTER,1000 MEDICAL CENTER DRIVE,,HARDEEVILLE,SC,29927,Jasper,(843) 784-8066,04,Stroke,Not Available,2
42T101,COASTAL CAROLINA MEDICAL CENTER,1000 MEDICAL CENTER DRIVE,,HARDEEVILLE,SC,29927,Jasper,(843) 784-8066,04,Nervous system disorder (excluding stroke),Not Available,2
42T101,COASTAL CAROLINA MEDICAL CENTER,1000 MEDICAL CENTER DRIVE,,HARDEEVILLE,SC,29927,Jasper,(843) 784-8066,04,Brain disease or condition (non-traumatic),Not Available,2
