County,Year,Hispanic/Race,Sex,Age Group,Value,Estimate/Projection,vintage,fips
Avery,2024,NHWhite,Male,Population Age 70-74,558,Projection,2024,37011
Durham,2024,Hispanic,Male,Population Age 65-69,518,Projection,2024,37063
Halifax,2023,NHWhite,Female,Population Age 65-69,750,Estimate,2023,37083
Halifax,2023,NHOther,Female,Population Age 75-79,613,Estimate,2023,37083
Gaston,2025,NHOther,Male,Population Age 70-74,813,Projection,2024,37071
Robeson,2023,NHWhite,Female,Population Age 65-69,1041,Estimate,2023,37155
Burke,2024,Hispanic,Female,Population Age 70-74,31,Projection,2024,37023
Onslow,2023,NHOther,Male,Population Age 70-74,641,Estimate,2023,37133
Caswell,2023,NHWhite,Male,Population Age 65-69,567,Estimate,2023,37033
Caswell,2023,NHOther,Female,Population Age 65-69,302,Estimate,2023,37033
Pitt,2023,NHWhite,Male,Population Age 65-69,2058,Estimate,2023,37147
Pitt,2023,NHWhite,Male,Population Age 75-79,1320,Estimate,2023,37147
Avery,2023,NHWhite,Male,Population Age 65-69,615,Estimate,2023,37011
Franklin,2024,NHWhite,Male,Population Age 65-69,1818,Projection,2024,37069
Avery,2025,NHOther,Male,Population Age 65-69,20,Projection,2024,37011
Columbus,2024,Hispanic,Female,Population Age 75-79,14,Projection,2024,37047
Catawba,2025,NHWhite,Male,Population Age 75-79,2547,Projection,2024,37035
Bertie,2024,NHOther,Female,Population Age 70-74,426,Projection,2024,37015
Edgecombe,2023,Hispanic,Female,Population Age 75-79,12,Estimate,2023,37065
Edgecombe,2025,Hispanic,Female,Population Age 75-79,11,Projection,2024,37065
Dare,2024,Hispanic,Male,Population Age 65-69,25,Projection,2024,37055
Orange,2025,Hispanic,Female,Population Age 65-69,270,Projection,2024,37135
Orange,2025,NHOther,Female,Population Age 65-69,1111,Projection,2024,37135
Robeson,2024,NHOther,Male,Population Age 70-74,1473,Projection,2024,37155
Lincoln,2023,NHWhite,Male,Population Age 75-79,1591,Estimate,2023,37109
Caswell,2023,Hispanic,Female,Population Age 75-79,3,Estimate,2023,37033
Rockingham,2024,NHOther,Female,Population Age 70-74,737,Projection,2024,37157
Rockingham,2025,Hispanic,Male,Population Age 65-69,101,Projection,2024,37157
Perquimans,2023,Hispanic,Male,Population Age 65-69,1,Estimate,2023,37143
Wake,2023,Hispanic,Male,Population Age 65-69,1405,Estimate,2023,37183
Wake,2023,NHOther,Female,Population Age 75-79,4293,Estimate,2023,37183
Rowan,2023,Hispanic,Female,Population Age 70-74,74,Estimate,2023,37159
Catawba,2024,NHWhite,Male,Population Age 70-74,3204,Projection,2024,37035
Rowan,2023,NHOther,Female,Population Age 65-69,931,Estimate,2023,37159
Rowan,2025,Hispanic,Female,Population Age 70-74,92,Projection,2024,37159
Person,2024,Hispanic,Male,Population Age 65-69,46,Projection,2024,37145
Yadkin,2023,Hispanic,Male,Population Age 75-79,6,Estimate,2023,37197
Surry,2025,Hispanic,Female,Population Age 75-79,20,Projection,2024,37171
Bladen,2025,Hispanic,Female,Population Age 75-79,10,Projection,2024,37017
Durham,2023,NHWhite,Male,Population Age 75-79,2390,Estimate,2023,37063
Lee,2024,NHOther,Female,Population Age 75-79,235,Projection,2024,37105
Caswell,2024,NHOther,Male,Population Age 70-74,255,Projection,2024,37033
Montgomery,2025,Hispanic,Female,Population Age 70-74,16,Projection,2024,37123
Montgomery,2025,NHOther,Male,Population Age 70-74,107,Projection,2024,37123
Tyrrell,2025,NHWhite,Female,Population Age 65-69,68,Projection,2024,37177
Henderson,2023,NHOther,Male,Population Age 75-79,120,Estimate,2023,37089
Pitt,2025,Hispanic,Male,Population Age 70-74,80,Projection,2024,37147
Forsyth,2023,Hispanic,Male,Population Age 70-74,310,Estimate,2023,37067
Rockingham,2023,Hispanic,Male,Population Age 75-79,27,Estimate,2023,37157
Rockingham,2023,NHOther,Female,Population Age 65-69,799,Estimate,2023,37157
Rockingham,2023,NHOther,Female,Population Age 70-74,723,Estimate,2023,37157
Rockingham,2025,Hispanic,Male,Population Age 75-79,28,Projection,2024,37157
Yancey,2024,NHOther,Male,Population Age 70-74,30,Projection,2024,37199
Jones,2025,NHWhite,Female,Population Age 70-74,208,Projection,2024,37103
Halifax,2024,Hispanic,Male,Population Age 70-74,8,Projection,2024,37083
Hertford,2023,Hispanic,Female,Population Age 70-74,6,Estimate,2023,37091
Hertford,2025,NHOther,Female,Population Age 65-69,415,Projection,2024,37091
Stokes,2024,Hispanic,Male,Population Age 70-74,10,Projection,2024,37169
Swain,2024,Hispanic,Female,Population Age 65-69,4,Projection,2024,37173
Swain,2025,NHOther,Male,Population Age 70-74,52,Projection,2024,37173
Chatham,2025,Hispanic,Female,Population Age 70-74,99,Projection,2024,37037
Yancey,2025,NHOther,Female,Population Age 70-74,34,Projection,2024,37199
Davie,2023,NHWhite,Female,Population Age 65-69,1377,Estimate,2023,37059
Davie,2025,NHOther,Female,Population Age 70-74,200,Projection,2024,37059
Warren,2023,Hispanic,Male,Population Age 70-74,6,Estimate,2023,37185
Bladen,2024,Hispanic,Female,Population Age 65-69,27,Projection,2024,37017
Bladen,2024,Hispanic,Female,Population Age 70-74,12,Projection,2024,37017
Bladen,2025,NHWhite,Female,Population Age 65-69,725,Projection,2024,37017
Yadkin,2024,NHWhite,Female,Population Age 70-74,962,Projection,2024,37197
Avery,2024,NHOther,Female,Population Age 70-74,12,Projection,2024,37011
Wilson,2025,NHOther,Male,Population Age 75-79,570,Projection,2024,37195
Cumberland,2023,NHOther,Female,Population Age 65-69,4704,Estimate,2023,37051
Hoke,2023,NHOther,Male,Population Age 65-69,617,Estimate,2023,37093
Scotland,2023,NHWhite,Female,Population Age 70-74,449,Estimate,2023,37165
Scotland,2023,NHOther,Female,Population Age 65-69,513,Estimate,2023,37165
Union,2024,NHWhite,Male,Population Age 70-74,3392,Projection,2024,37179
Stokes,2025,NHOther,Female,Population Age 70-74,126,Projection,2024,37169
Richmond,2024,NHOther,Male,Population Age 75-79,220,Projection,2024,37153
Richmond,2025,NHWhite,Female,Population Age 70-74,742,Projection,2024,37153
Union,2025,Hispanic,Female,Population Age 75-79,224,Projection,2024,37179
Columbus,2024,NHOther,Female,Population Age 70-74,541,Projection,2024,37047
Robeson,2025,Hispanic,Female,Population Age 75-79,29,Projection,2024,37155
Robeson,2025,NHOther,Male,Population Age 65-69,1988,Projection,2024,37155
Orange,2024,NHWhite,Male,Population Age 70-74,2613,Projection,2024,37135
Pasquotank,2023,Hispanic,Male,Population Age 65-69,33,Estimate,2023,37139
Stokes,2024,NHOther,Male,Population Age 70-74,95,Projection,2024,37169
Wayne,2023,NHWhite,Female,Population Age 75-79,1203,Estimate,2023,37191
Craven,2025,Hispanic,Female,Population Age 65-69,104,Projection,2024,37049
Wayne,2023,NHOther,Male,Population Age 75-79,567,Estimate,2023,37191
Wayne,2024,NHOther,Male,Population Age 75-79,610,Projection,2024,37191
Rutherford,2023,NHOther,Female,Population Age 75-79,217,Estimate,2023,37161
Sampson,2023,NHOther,Male,Population Age 65-69,592,Estimate,2023,37163
Surry,2024,NHWhite,Female,Population Age 65-69,2174,Projection,2024,37171
Haywood,2024,NHWhite,Male,Population Age 75-79,1565,Projection,2024,37087
Hertford,2024,NHWhite,Male,Population Age 65-69,231,Projection,2024,37091
Johnston,2024,Hispanic,Male,Population Age 70-74,233,Projection,2024,37101
Duplin,2025,NHWhite,Male,Population Age 65-69,909,Projection,2024,37061
Halifax,2023,NHWhite,Male,Population Age 70-74,652,Estimate,2023,37083
Halifax,2023,Hispanic,Female,Population Age 65-69,12,Estimate,2023,37083
Halifax,2025,NHOther,Male,Population Age 65-69,792,Projection,2024,37083
Caldwell,2023,NHOther,Male,Population Age 65-69,187,Estimate,2023,37027
Hoke,2024,Hispanic,Male,Population Age 70-74,42,Projection,2024,37093
Wilkes,2025,NHWhite,Female,Population Age 75-79,1723,Projection,2024,37193
Jones,2024,Hispanic,Male,Population Age 75-79,0,Projection,2024,37103
Union,2024,NHOther,Male,Population Age 75-79,471,Projection,2024,37179
Guilford,2025,Hispanic,Female,Population Age 65-69,664,Projection,2024,37081
Gates,2025,NHOther,Female,Population Age 70-74,151,Projection,2024,37073
Hoke,2023,Hispanic,Male,Population Age 75-79,18,Estimate,2023,37093
Northampton,2023,NHWhite,Male,Population Age 75-79,161,Estimate,2023,37131
Vance,2024,Hispanic,Male,Population Age 65-69,25,Projection,2024,37181
Rowan,2024,NHWhite,Male,Population Age 65-69,3440,Projection,2024,37159
Rowan,2024,Hispanic,Female,Population Age 65-69,213,Projection,2024,37159
Rowan,2024,NHOther,Female,Population Age 70-74,737,Projection,2024,37159
Hyde,2024,Hispanic,Male,Population Age 75-79,1,Projection,2024,37095
Montgomery,2023,NHOther,Male,Population Age 75-79,57,Estimate,2023,37123
Transylvania,2024,NHWhite,Female,Population Age 70-74,1394,Projection,2024,37175
Camden,2023,Hispanic,Female,Population Age 70-74,5,Estimate,2023,37029
Camden,2024,Hispanic,Female,Population Age 70-74,4,Projection,2024,37029
Vance,2025,Hispanic,Female,Population Age 75-79,9,Projection,2024,37181
Mitchell,2025,NHOther,Male,Population Age 75-79,15,Projection,2024,37121
Washington,2024,NHWhite,Male,Population Age 65-69,232,Projection,2024,37187
Columbus,2024,NHOther,Male,Population Age 65-69,442,Projection,2024,37047
Columbus,2025,NHOther,Female,Population Age 75-79,391,Projection,2024,37047
Halifax,2023,Hispanic,Male,Population Age 70-74,10,Estimate,2023,37083
Iredell,2023,NHOther,Male,Population Age 65-69,793,Estimate,2023,37097
Iredell,2025,NHWhite,Male,Population Age 75-79,2903,Projection,2024,37097
Pamlico,2023,NHWhite,Female,Population Age 65-69,493,Estimate,2023,37137
Perquimans,2024,NHWhite,Female,Population Age 75-79,371,Projection,2024,37143
Brunswick,2023,NHOther,Female,Population Age 65-69,1055,Estimate,2023,37019
Durham,2024,NHWhite,Female,Population Age 75-79,3296,Projection,2024,37063
Pasquotank,2023,NHOther,Male,Population Age 70-74,274,Estimate,2023,37139
Harnett,2024,NHOther,Female,Population Age 75-79,511,Projection,2024,37085
Craven,2023,NHOther,Female,Population Age 65-69,1050,Estimate,2023,37049
Davidson,2024,Hispanic,Male,Population Age 65-69,186,Projection,2024,37057
Hyde,2024,NHWhite,Male,Population Age 65-69,145,Projection,2024,37095
Davie,2023,NHWhite,Male,Population Age 70-74,1062,Estimate,2023,37059
Yancey,2025,NHOther,Male,Population Age 65-69,19,Projection,2024,37199
Buncombe,2025,NHOther,Female,Population Age 75-79,668,Projection,2024,37021
Orange,2023,NHOther,Male,Population Age 75-79,309,Estimate,2023,37135
Duplin,2024,NHOther,Male,Population Age 65-69,400,Projection,2024,37061
Duplin,2025,NHWhite,Female,Population Age 70-74,1095,Projection,2024,37061
Union,2025,Hispanic,Male,Population Age 65-69,524,Projection,2024,37179
Union,2025,Hispanic,Male,Population Age 75-79,169,Projection,2024,37179
Union,2025,NHOther,Male,Population Age 70-74,688,Projection,2024,37179
Rutherford,2025,NHWhite,Male,Population Age 70-74,1559,Projection,2024,37161
Wake,2023,NHWhite,Male,Population Age 70-74,13302,Estimate,2023,37183
Swain,2025,NHWhite,Female,Population Age 65-69,331,Projection,2024,37173
Swain,2025,NHOther,Female,Population Age 65-69,113,Projection,2024,37173
Wilkes,2024,NHWhite,Male,Population Age 65-69,2030,Projection,2024,37193
Lincoln,2023,NHOther,Male,Population Age 75-79,134,Estimate,2023,37109
Orange,2025,NHWhite,Male,Population Age 70-74,2609,Projection,2024,37135
Durham,2024,NHWhite,Male,Population Age 70-74,3538,Projection,2024,37063
Durham,2024,Hispanic,Male,Population Age 70-74,264,Projection,2024,37063
Sampson,2023,Hispanic,Female,Population Age 75-79,38,Estimate,2023,37163
Sampson,2023,Hispanic,Male,Population Age 65-69,119,Estimate,2023,37163
Sampson,2023,NHOther,Female,Population Age 70-74,556,Estimate,2023,37163
Warren,2023,NHWhite,Male,Population Age 65-69,414,Estimate,2023,37185
Martin,2023,NHWhite,Male,Population Age 65-69,424,Estimate,2023,37117
Richmond,2023,NHOther,Male,Population Age 70-74,321,Estimate,2023,37153
Halifax,2024,Hispanic,Female,Population Age 75-79,8,Projection,2024,37083
Catawba,2024,NHWhite,Male,Population Age 65-69,4186,Projection,2024,37035
Catawba,2024,NHOther,Female,Population Age 65-69,657,Projection,2024,37035
Catawba,2025,NHOther,Female,Population Age 65-69,683,Projection,2024,37035
Randolph,2023,NHWhite,Male,Population Age 75-79,2148,Estimate,2023,37151
Randolph,2024,NHOther,Female,Population Age 70-74,414,Projection,2024,37151
Franklin,2023,NHOther,Male,Population Age 65-69,637,Estimate,2023,37069
Franklin,2024,NHOther,Male,Population Age 65-69,651,Projection,2024,37069
Union,2023,NHOther,Male,Population Age 75-79,440,Estimate,2023,37179
Wayne,2023,Hispanic,Male,Population Age 75-79,55,Estimate,2023,37191
Pitt,2025,Hispanic,Female,Population Age 70-74,53,Projection,2024,37147
Edgecombe,2025,NHWhite,Female,Population Age 65-69,690,Projection,2024,37065
Richmond,2023,NHWhite,Male,Population Age 75-79,478,Estimate,2023,37153
Richmond,2023,NHOther,Female,Population Age 65-69,490,Estimate,2023,37153
Richmond,2024,NHWhite,Female,Population Age 75-79,663,Projection,2024,37153
Richmond,2024,NHOther,Female,Population Age 70-74,410,Projection,2024,37153
Caswell,2023,NHWhite,Male,Population Age 70-74,374,Estimate,2023,37033
Caswell,2025,Hispanic,Male,Population Age 75-79,6,Projection,2024,37033
Transylvania,2023,NHWhite,Male,Population Age 65-69,1201,Estimate,2023,37175
Transylvania,2023,NHWhite,Male,Population Age 75-79,928,Estimate,2023,37175
Transylvania,2024,NHOther,Female,Population Age 70-74,124,Projection,2024,37175
Carteret,2023,NHWhite,Male,Population Age 70-74,2326,Estimate,2023,37031
Carteret,2023,NHOther,Female,Population Age 75-79,178,Estimate,2023,37031
Scotland,2025,NHOther,Female,Population Age 65-69,502,Projection,2024,37165
Wilson,2024,NHWhite,Female,Population Age 75-79,1080,Projection,2024,37195
Tyrrell,2024,Hispanic,Male,Population Age 70-74,2,Projection,2024,37177
Wayne,2025,NHWhite,Male,Population Age 65-69,1998,Projection,2024,37191
Rowan,2024,NHWhite,Female,Population Age 75-79,2567,Projection,2024,37159
Catawba,2023,Hispanic,Female,Population Age 75-79,78,Estimate,2023,37035
Catawba,2024,NHWhite,Female,Population Age 65-69,4502,Projection,2024,37035
Stanly,2023,NHOther,Female,Population Age 65-69,345,Estimate,2023,37167
Stanly,2024,NHWhite,Male,Population Age 75-79,1077,Projection,2024,37167
Person,2024,Hispanic,Female,Population Age 70-74,13,Projection,2024,37145
Edgecombe,2024,NHOther,Male,Population Age 75-79,447,Projection,2024,37065
Union,2025,NHWhite,Female,Population Age 75-79,3419,Projection,2024,37179
Perquimans,2025,Hispanic,Male,Population Age 75-79,3,Projection,2024,37143
Randolph,2024,NHWhite,Male,Population Age 65-69,3660,Projection,2024,37151
Randolph,2024,NHWhite,Male,Population Age 75-79,2223,Projection,2024,37151
Swain,2023,NHOther,Male,Population Age 75-79,56,Estimate,2023,37173
Watauga,2025,NHOther,Male,Population Age 65-69,95,Projection,2024,37189
Durham,2023,NHWhite,Female,Population Age 75-79,3105,Estimate,2023,37063
Durham,2025,NHWhite,Female,Population Age 70-74,4549,Projection,2024,37063
Richmond,2024,NHWhite,Female,Population Age 70-74,753,Projection,2024,37153
Montgomery,2024,NHOther,Female,Population Age 65-69,197,Projection,2024,37123
Montgomery,2025,NHOther,Male,Population Age 65-69,117,Projection,2024,37123
Sampson,2024,NHOther,Male,Population Age 75-79,271,Projection,2024,37163
Stokes,2023,NHWhite,Female,Population Age 65-69,1657,Estimate,2023,37169
Stokes,2023,NHWhite,Female,Population Age 70-74,1285,Estimate,2023,37169
Swain,2024,NHWhite,Male,Population Age 65-69,286,Projection,2024,37173
Moore,2023,Hispanic,Female,Population Age 70-74,68,Estimate,2023,37125
Moore,2023,NHOther,Male,Population Age 75-79,268,Estimate,2023,37125
Moore,2024,NHWhite,Female,Population Age 65-69,3412,Projection,2024,37125
Swain,2025,Hispanic,Male,Population Age 75-79,0,Projection,2024,37173
Rockingham,2023,NHWhite,Female,Population Age 65-69,2713,Estimate,2023,37157
Swain,2023,NHWhite,Male,Population Age 65-69,287,Estimate,2023,37173
Randolph,2025,NHOther,Female,Population Age 70-74,433,Projection,2024,37151
Randolph,2025,NHOther,Male,Population Age 75-79,228,Projection,2024,37151
Pamlico,2023,NHWhite,Male,Population Age 65-69,490,Estimate,2023,37137
Transylvania,2023,NHWhite,Female,Population Age 65-69,1466,Estimate,2023,37175
Transylvania,2023,NHOther,Female,Population Age 70-74,97,Estimate,2023,37175
Transylvania,2024,Hispanic,Male,Population Age 75-79,23,Projection,2024,37175
Transylvania,2025,NHOther,Female,Population Age 70-74,149,Projection,2024,37175
Richmond,2024,Hispanic,Female,Population Age 75-79,10,Projection,2024,37153
Pasquotank,2023,NHWhite,Male,Population Age 65-69,753,Estimate,2023,37139
Washington,2023,NHOther,Female,Population Age 75-79,133,Estimate,2023,37187
Wake,2025,Hispanic,Female,Population Age 70-74,1177,Projection,2024,37183
Wake,2025,NHOther,Female,Population Age 70-74,7110,Projection,2024,37183
Stanly,2023,NHOther,Female,Population Age 70-74,268,Estimate,2023,37167
Stanly,2025,Hispanic,Female,Population Age 70-74,24,Projection,2024,37167
Edgecombe,2023,Hispanic,Male,Population Age 70-74,12,Estimate,2023,37065
Watauga,2025,Hispanic,Female,Population Age 70-74,27,Projection,2024,37189
Stanly,2023,NHWhite,Female,Population Age 65-69,1691,Estimate,2023,37167
Pender,2025,NHWhite,Male,Population Age 65-69,1929,Projection,2024,37141
Pender,2025,NHWhite,Male,Population Age 75-79,1039,Projection,2024,37141
Stanly,2025,NHOther,Male,Population Age 70-74,199,Projection,2024,37167
Wilson,2025,Hispanic,Male,Population Age 75-79,26,Projection,2024,37195
Wayne,2023,Hispanic,Male,Population Age 65-69,144,Estimate,2023,37191
Person,2023,NHOther,Male,Population Age 75-79,191,Estimate,2023,37145
Person,2024,NHOther,Female,Population Age 75-79,300,Projection,2024,37145
Orange,2023,Hispanic,Male,Population Age 75-79,57,Estimate,2023,37135
Wilkes,2023,NHWhite,Female,Population Age 75-79,1626,Estimate,2023,37193
Yadkin,2025,NHOther,Female,Population Age 65-69,121,Projection,2024,37197
Washington,2024,NHWhite,Female,Population Age 75-79,173,Projection,2024,37187
Orange,2024,Hispanic,Male,Population Age 70-74,129,Projection,2024,37135
Halifax,2023,Hispanic,Male,Population Age 75-79,6,Estimate,2023,37083
Halifax,2025,NHWhite,Female,Population Age 75-79,600,Projection,2024,37083
Yadkin,2023,NHOther,Male,Population Age 65-69,82,Estimate,2023,37197
Scotland,2023,NHWhite,Male,Population Age 70-74,383,Estimate,2023,37165
Scotland,2024,Hispanic,Male,Population Age 70-74,11,Projection,2024,37165
Scotland,2025,Hispanic,Male,Population Age 75-79,8,Projection,2024,37165
Wayne,2024,Hispanic,Male,Population Age 65-69,157,Projection,2024,37191
Yancey,2023,NHWhite,Female,Population Age 70-74,724,Estimate,2023,37199
Yancey,2025,NHOther,Female,Population Age 75-79,11,Projection,2024,37199
Wayne,2025,NHOther,Female,Population Age 70-74,1241,Projection,2024,37191
Wilkes,2025,Hispanic,Male,Population Age 75-79,24,Projection,2024,37193
Watauga,2025,NHOther,Male,Population Age 75-79,63,Projection,2024,37189
Yancey,2023,Hispanic,Female,Population Age 65-69,13,Estimate,2023,37199
Yancey,2024,Hispanic,Male,Population Age 75-79,2,Projection,2024,37199
Watauga,2023,NHOther,Male,Population Age 75-79,43,Estimate,2023,37189
Wake,2023,NHOther,Male,Population Age 65-69,6319,Estimate,2023,37183
Wake,2025,Hispanic,Female,Population Age 65-69,1798,Projection,2024,37183
Wake,2025,NHOther,Female,Population Age 65-69,8909,Projection,2024,37183
Wake,2025,NHOther,Female,Population Age 75-79,5017,Projection,2024,37183
Avery,2025,Hispanic,Female,Population Age 65-69,4,Projection,2024,37011
Wilson,2023,NHWhite,Male,Population Age 65-69,1224,Estimate,2023,37195
Wilson,2023,NHWhite,Male,Population Age 75-79,769,Estimate,2023,37195
Washington,2023,Hispanic,Female,Population Age 70-74,2,Estimate,2023,37187
Graham,2023,NHWhite,Male,Population Age 75-79,162,Estimate,2023,37075
Graham,2023,Hispanic,Male,Population Age 75-79,2,Estimate,2023,37075
Wilkes,2023,Hispanic,Female,Population Age 70-74,30,Estimate,2023,37193
Wilkes,2025,Hispanic,Male,Population Age 70-74,27,Projection,2024,37193
Cleveland,2024,NHWhite,Female,Population Age 65-69,2492,Projection,2024,37045
Richmond,2025,NHWhite,Male,Population Age 65-69,772,Projection,2024,37153
Richmond,2025,Hispanic,Male,Population Age 70-74,18,Projection,2024,37153
Wilson,2023,NHWhite,Female,Population Age 70-74,1252,Estimate,2023,37195
Wilson,2024,NHOther,Male,Population Age 70-74,781,Projection,2024,37195
Wilson,2025,Hispanic,Male,Population Age 65-69,130,Projection,2024,37195
Wilson,2024,NHWhite,Male,Population Age 65-69,1189,Projection,2024,37195
Franklin,2024,NHWhite,Female,Population Age 75-79,1026,Projection,2024,37069
Yancey,2025,NHWhite,Male,Population Age 70-74,606,Projection,2024,37199
Washington,2025,NHWhite,Female,Population Age 70-74,213,Projection,2024,37187
Yadkin,2023,NHWhite,Male,Population Age 75-79,686,Estimate,2023,37197
Yadkin,2024,NHOther,Female,Population Age 65-69,121,Projection,2024,37197
Yadkin,2025,NHOther,Male,Population Age 70-74,75,Projection,2024,37197
Swain,2023,NHOther,Female,Population Age 65-69,101,Estimate,2023,37173
Washington,2023,Hispanic,Female,Population Age 65-69,3,Estimate,2023,37187
Vance,2023,Hispanic,Female,Population Age 75-79,12,Estimate,2023,37181
Moore,2023,NHWhite,Male,Population Age 70-74,2648,Estimate,2023,37125
Vance,2025,Hispanic,Male,Population Age 70-74,17,Projection,2024,37181
Moore,2025,NHOther,Female,Population Age 65-69,725,Projection,2024,37125
Transylvania,2025,NHWhite,Female,Population Age 70-74,1409,Projection,2024,37175
Transylvania,2025,Hispanic,Female,Population Age 65-69,39,Projection,2024,37175
Watauga,2025,NHWhite,Female,Population Age 65-69,1597,Projection,2024,37189
Hoke,2023,Hispanic,Female,Population Age 75-79,23,Estimate,2023,37093
Hoke,2024,NHWhite,Female,Population Age 65-69,485,Projection,2024,37093
Hoke,2024,NHWhite,Male,Population Age 65-69,438,Projection,2024,37093
Pamlico,2024,NHOther,Male,Population Age 65-69,82,Projection,2024,37137
Vance,2023,Hispanic,Female,Population Age 65-69,29,Estimate,2023,37181
Haywood,2023,Hispanic,Female,Population Age 65-69,36,Estimate,2023,37087
Stokes,2023,NHOther,Female,Population Age 75-79,88,Estimate,2023,37169
Wayne,2023,Hispanic,Female,Population Age 65-69,98,Estimate,2023,37191
Stokes,2025,Hispanic,Male,Population Age 70-74,11,Projection,2024,37169
Warren,2024,NHOther,Male,Population Age 75-79,242,Projection,2024,37185
Warren,2025,NHOther,Male,Population Age 65-69,416,Projection,2024,37185
Durham,2024,Hispanic,Male,Population Age 75-79,206,Projection,2024,37063
Durham,2025,Hispanic,Female,Population Age 65-69,503,Projection,2024,37063
Watauga,2023,NHWhite,Male,Population Age 75-79,823,Estimate,2023,37189
Watauga,2023,Hispanic,Female,Population Age 70-74,30,Estimate,2023,37189
Watauga,2025,NHOther,Female,Population Age 65-69,98,Projection,2024,37189
Stokes,2024,NHWhite,Female,Population Age 70-74,1337,Projection,2024,37169
Haywood,2023,NHWhite,Male,Population Age 70-74,1967,Estimate,2023,37087
Wilkes,2024,Hispanic,Female,Population Age 70-74,32,Projection,2024,37193
Stokes,2023,Hispanic,Female,Population Age 70-74,18,Estimate,2023,37169
Stokes,2023,NHOther,Male,Population Age 70-74,86,Estimate,2023,37169
Tyrrell,2025,NHOther,Male,Population Age 65-69,56,Projection,2024,37177
Pender,2024,Hispanic,Male,Population Age 65-69,51,Projection,2024,37141
Union,2023,NHWhite,Male,Population Age 65-69,4190,Estimate,2023,37179
Union,2023,NHOther,Female,Population Age 75-79,556,Estimate,2023,37179
Union,2023,NHWhite,Male,Population Age 70-74,3309,Estimate,2023,37179
Wilkes,2024,NHOther,Male,Population Age 70-74,134,Projection,2024,37193
Pitt,2024,Hispanic,Female,Population Age 75-79,51,Projection,2024,37147
Surry,2025,Hispanic,Female,Population Age 70-74,38,Projection,2024,37171
Surry,2025,Hispanic,Male,Population Age 75-79,21,Projection,2024,37171
Surry,2023,Hispanic,Male,Population Age 75-79,18,Estimate,2023,37171
Cabarrus,2025,Hispanic,Male,Population Age 65-69,382,Projection,2024,37025
Caldwell,2023,NHOther,Male,Population Age 70-74,177,Estimate,2023,37027
Caldwell,2025,NHOther,Female,Population Age 75-79,203,Projection,2024,37027
Mecklenburg,2024,NHOther,Male,Population Age 75-79,3667,Projection,2024,37119
Yadkin,2025,Hispanic,Male,Population Age 70-74,27,Projection,2024,37197
Vance,2023,NHWhite,Female,Population Age 75-79,485,Estimate,2023,37181
Vance,2023,Hispanic,Male,Population Age 70-74,28,Estimate,2023,37181
Vance,2024,NHOther,Male,Population Age 75-79,315,Projection,2024,37181
Yancey,2023,Hispanic,Female,Population Age 70-74,7,Estimate,2023,37199
Davie,2023,NHOther,Female,Population Age 70-74,169,Estimate,2023,37059
Pender,2023,NHOther,Male,Population Age 65-69,373,Estimate,2023,37141
Swain,2024,NHOther,Male,Population Age 75-79,53,Projection,2024,37173
Pender,2025,Hispanic,Female,Population Age 70-74,36,Projection,2024,37141
Transylvania,2023,NHWhite,Male,Population Age 70-74,1085,Estimate,2023,37175
Transylvania,2024,NHWhite,Female,Population Age 65-69,1465,Projection,2024,37175
Wake,2024,Hispanic,Male,Population Age 65-69,1526,Projection,2024,37183
Iredell,2023,Hispanic,Male,Population Age 75-79,94,Estimate,2023,37097
Warren,2025,NHOther,Female,Population Age 70-74,380,Projection,2024,37185
Northampton,2024,NHOther,Male,Population Age 70-74,259,Projection,2024,37131
Washington,2023,NHOther,Male,Population Age 65-69,220,Estimate,2023,37187
Washington,2024,NHWhite,Male,Population Age 75-79,161,Projection,2024,37187
Montgomery,2024,NHWhite,Male,Population Age 75-79,489,Projection,2024,37123
Jackson,2024,NHWhite,Male,Population Age 65-69,1214,Projection,2024,37099
Jackson,2024,Hispanic,Female,Population Age 70-74,26,Projection,2024,37099
Jackson,2025,Hispanic,Male,Population Age 65-69,66,Projection,2024,37099
Yancey,2024,NHOther,Male,Population Age 75-79,4,Projection,2024,37199
Onslow,2023,Hispanic,Female,Population Age 65-69,189,Estimate,2023,37133
Jackson,2024,Hispanic,Male,Population Age 75-79,11,Projection,2024,37099
Jackson,2025,NHWhite,Male,Population Age 75-79,865,Projection,2024,37099
Jackson,2025,NHOther,Male,Population Age 75-79,106,Projection,2024,37099
Orange,2024,NHWhite,Female,Population Age 75-79,2207,Projection,2024,37135
Yadkin,2024,NHWhite,Male,Population Age 75-79,702,Projection,2024,37197
Granville,2025,Hispanic,Male,Population Age 65-69,114,Projection,2024,37077
Cherokee,2024,NHOther,Female,Population Age 65-69,48,Projection,2024,37039
Chowan,2025,NHOther,Male,Population Age 65-69,149,Projection,2024,37041
Perquimans,2023,Hispanic,Female,Population Age 70-74,1,Estimate,2023,37143
Wilson,2024,Hispanic,Male,Population Age 75-79,25,Projection,2024,37195
Perquimans,2023,NHOther,Female,Population Age 75-79,96,Estimate,2023,37143
Watauga,2023,NHOther,Male,Population Age 65-69,99,Estimate,2023,37189
Wayne,2024,NHOther,Female,Population Age 70-74,1180,Projection,2024,37191
Wayne,2025,NHWhite,Female,Population Age 75-79,1275,Projection,2024,37191
Yadkin,2024,Hispanic,Male,Population Age 65-69,65,Projection,2024,37197
