CMS Certification Number (CCN),Provider Name,Address Line 1,Address Line 2,City/Town,State,ZIP Code,County/Parish,Telephone Number,CMS Region,Condition,Count,Footnote
453048,PAM REHABILITATION HOSPITAL OF BEAUMONT,3340 PLAZA 10 DRIVE,-,BEAUMONT,TX,77707,Jefferson,(409) 835-0835,6,Stroke,94,-
453053,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TEXARK,515 WEST 12TH ST,-,TEXARKANA,TX,75501,Bowie,(903) 793-0088,6,All other conditions,92,-
453053,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TEXARK,515 WEST 12TH ST,-,TEXARKANA,TX,75501,Bowie,(903) 793-0088,6,Brain disease or condition (non-traumatic),64,-
453053,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TEXARK,515 WEST 12TH ST,-,TEXARKANA,TX,75501,Bowie,(903) 793-0088,6,Brain injury (traumatic),26,-
453053,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TEXARK,515 WEST 12TH ST,-,TEXARKANA,TX,75501,Bowie,(903) 793-0088,6,Hip or femur fracture,63,-
453053,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TEXARK,515 WEST 12TH ST,-,TEXARKANA,TX,75501,Bowie,(903) 793-0088,6,"Hip or knee replacement, amputation or other bone or joint condition",127,-
453053,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TEXARK,515 WEST 12TH ST,-,TEXARKANA,TX,75501,Bowie,(903) 793-0088,6,Nervous system disorder (excluding stroke),329,-
453053,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TEXARK,515 WEST 12TH ST,-,TEXARKANA,TX,75501,Bowie,(903) 793-0088,6,Spinal cord disease or condition (non-traumatic),Less than 11,1
453053,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TEXARK,515 WEST 12TH ST,-,TEXARKANA,TX,75501,Bowie,(903) 793-0088,6,Spinal cord injury (traumatic),Less than 11,1
453053,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TEXARK,515 WEST 12TH ST,-,TEXARKANA,TX,75501,Bowie,(903) 793-0088,6,Stroke,145,-
453054,HEALTHSOUTH REHAB HOSPITAL OF WICHITA FALLS,3901 ARMORY ROAD,-,WICHITA FALLS,TX,76301,Wichita,(940) 720-5700,6,All other conditions,93,-
453054,HEALTHSOUTH REHAB HOSPITAL OF WICHITA FALLS,3901 ARMORY ROAD,-,WICHITA FALLS,TX,76301,Wichita,(940) 720-5700,6,Brain disease or condition (non-traumatic),126,-
453054,HEALTHSOUTH REHAB HOSPITAL OF WICHITA FALLS,3901 ARMORY ROAD,-,WICHITA FALLS,TX,76301,Wichita,(940) 720-5700,6,Brain injury (traumatic),32,-
453054,HEALTHSOUTH REHAB HOSPITAL OF WICHITA FALLS,3901 ARMORY ROAD,-,WICHITA FALLS,TX,76301,Wichita,(940) 720-5700,6,Hip or femur fracture,102,-
453054,HEALTHSOUTH REHAB HOSPITAL OF WICHITA FALLS,3901 ARMORY ROAD,-,WICHITA FALLS,TX,76301,Wichita,(940) 720-5700,6,"Hip or knee replacement, amputation or other bone or joint condition",191,-
453054,HEALTHSOUTH REHAB HOSPITAL OF WICHITA FALLS,3901 ARMORY ROAD,-,WICHITA FALLS,TX,76301,Wichita,(940) 720-5700,6,Nervous system disorder (excluding stroke),586,-
453054,HEALTHSOUTH REHAB HOSPITAL OF WICHITA FALLS,3901 ARMORY ROAD,-,WICHITA FALLS,TX,76301,Wichita,(940) 720-5700,6,Spinal cord disease or condition (non-traumatic),58,-
453054,HEALTHSOUTH REHAB HOSPITAL OF WICHITA FALLS,3901 ARMORY ROAD,-,WICHITA FALLS,TX,76301,Wichita,(940) 720-5700,6,Spinal cord injury (traumatic),12,-
453054,HEALTHSOUTH REHAB HOSPITAL OF WICHITA FALLS,3901 ARMORY ROAD,-,WICHITA FALLS,TX,76301,Wichita,(940) 720-5700,6,Stroke,273,-
453056,"CHRISTUS TRINITY MOTHER FRANCES REHAB, A PARTNER O",3131 TROUP HWY,-,TYLER,TX,75701,Smith,(903) 510-7000,6,All other conditions,444,-
453056,"CHRISTUS TRINITY MOTHER FRANCES REHAB, A PARTNER O",3131 TROUP HWY,-,TYLER,TX,75701,Smith,(903) 510-7000,6,Brain disease or condition (non-traumatic),123,-
453056,"CHRISTUS TRINITY MOTHER FRANCES REHAB, A PARTNER O",3131 TROUP HWY,-,TYLER,TX,75701,Smith,(903) 510-7000,6,Brain injury (traumatic),54,-
453056,"CHRISTUS TRINITY MOTHER FRANCES REHAB, A PARTNER O",3131 TROUP HWY,-,TYLER,TX,75701,Smith,(903) 510-7000,6,Hip or femur fracture,157,-
453056,"CHRISTUS TRINITY MOTHER FRANCES REHAB, A PARTNER O",3131 TROUP HWY,-,TYLER,TX,75701,Smith,(903) 510-7000,6,"Hip or knee replacement, amputation or other bone or joint condition",274,-
453056,"CHRISTUS TRINITY MOTHER FRANCES REHAB, A PARTNER O",3131 TROUP HWY,-,TYLER,TX,75701,Smith,(903) 510-7000,6,Nervous system disorder (excluding stroke),339,-
453056,"CHRISTUS TRINITY MOTHER FRANCES REHAB, A PARTNER O",3131 TROUP HWY,-,TYLER,TX,75701,Smith,(903) 510-7000,6,Spinal cord disease or condition (non-traumatic),31,-
453056,"CHRISTUS TRINITY MOTHER FRANCES REHAB, A PARTNER O",3131 TROUP HWY,-,TYLER,TX,75701,Smith,(903) 510-7000,6,Spinal cord injury (traumatic),Less than 11,1
453056,"CHRISTUS TRINITY MOTHER FRANCES REHAB, A PARTNER O",3131 TROUP HWY,-,TYLER,TX,75701,Smith,(903) 510-7000,6,Stroke,414,-
453057,HEALTHSOUTH REHABILITATION OF MIDLAND ODESSA,1800 HERITAGE BOULEVARD,-,MIDLAND,TX,79707,Midland,(915) 520-1600,6,All other conditions,76,-
453057,HEALTHSOUTH REHABILITATION OF MIDLAND ODESSA,1800 HERITAGE BOULEVARD,-,MIDLAND,TX,79707,Midland,(915) 520-1600,6,Brain disease or condition (non-traumatic),87,-
453057,HEALTHSOUTH REHABILITATION OF MIDLAND ODESSA,1800 HERITAGE BOULEVARD,-,MIDLAND,TX,79707,Midland,(915) 520-1600,6,Brain injury (traumatic),61,-
453057,HEALTHSOUTH REHABILITATION OF MIDLAND ODESSA,1800 HERITAGE BOULEVARD,-,MIDLAND,TX,79707,Midland,(915) 520-1600,6,Hip or femur fracture,172,-
453057,HEALTHSOUTH REHABILITATION OF MIDLAND ODESSA,1800 HERITAGE BOULEVARD,-,MIDLAND,TX,79707,Midland,(915) 520-1600,6,"Hip or knee replacement, amputation or other bone or joint condition",235,-
453057,HEALTHSOUTH REHABILITATION OF MIDLAND ODESSA,1800 HERITAGE BOULEVARD,-,MIDLAND,TX,79707,Midland,(915) 520-1600,6,Nervous system disorder (excluding stroke),772,-
453057,HEALTHSOUTH REHABILITATION OF MIDLAND ODESSA,1800 HERITAGE BOULEVARD,-,MIDLAND,TX,79707,Midland,(915) 520-1600,6,Spinal cord disease or condition (non-traumatic),94,-
453057,HEALTHSOUTH REHABILITATION OF MIDLAND ODESSA,1800 HERITAGE BOULEVARD,-,MIDLAND,TX,79707,Midland,(915) 520-1600,6,Spinal cord injury (traumatic),Less than 11,1
453057,HEALTHSOUTH REHABILITATION OF MIDLAND ODESSA,1800 HERITAGE BOULEVARD,-,MIDLAND,TX,79707,Midland,(915) 520-1600,6,Stroke,219,-
453059,ENCOMPASS HEALTH REHABILITATION HOSP OF THE WOODLA,18550 I 45 SOUTH,-,CONROE,TX,77384,Montgomery,(281) 364-3304,6,All other conditions,57,-
453059,ENCOMPASS HEALTH REHABILITATION HOSP OF THE WOODLA,18550 I 45 SOUTH,-,CONROE,TX,77384,Montgomery,(281) 364-3304,6,Brain disease or condition (non-traumatic),82,-
453059,ENCOMPASS HEALTH REHABILITATION HOSP OF THE WOODLA,18550 I 45 SOUTH,-,CONROE,TX,77384,Montgomery,(281) 364-3304,6,Brain injury (traumatic),19,-
453059,ENCOMPASS HEALTH REHABILITATION HOSP OF THE WOODLA,18550 I 45 SOUTH,-,CONROE,TX,77384,Montgomery,(281) 364-3304,6,Hip or femur fracture,41,-
453059,ENCOMPASS HEALTH REHABILITATION HOSP OF THE WOODLA,18550 I 45 SOUTH,-,CONROE,TX,77384,Montgomery,(281) 364-3304,6,"Hip or knee replacement, amputation or other bone or joint condition",95,-
453059,ENCOMPASS HEALTH REHABILITATION HOSP OF THE WOODLA,18550 I 45 SOUTH,-,CONROE,TX,77384,Montgomery,(281) 364-3304,6,Nervous system disorder (excluding stroke),255,-
453059,ENCOMPASS HEALTH REHABILITATION HOSP OF THE WOODLA,18550 I 45 SOUTH,-,CONROE,TX,77384,Montgomery,(281) 364-3304,6,Spinal cord disease or condition (non-traumatic),22,-
453059,ENCOMPASS HEALTH REHABILITATION HOSP OF THE WOODLA,18550 I 45 SOUTH,-,CONROE,TX,77384,Montgomery,(281) 364-3304,6,Spinal cord injury (traumatic),Less than 11,1
453059,ENCOMPASS HEALTH REHABILITATION HOSP OF THE WOODLA,18550 I 45 SOUTH,-,CONROE,TX,77384,Montgomery,(281) 364-3304,6,Stroke,127,-
453072,UT HEALTH EAST TEXAS REHABILITATION HOSPITAL,701 OLYMPIC PLAZA CIRCLE,-,TYLER,TX,75701,SMITH,(903) 596-3000,6,All other conditions,155,-
453072,UT HEALTH EAST TEXAS REHABILITATION HOSPITAL,701 OLYMPIC PLAZA CIRCLE,-,TYLER,TX,75701,SMITH,(903) 596-3000,6,Brain disease or condition (non-traumatic),36,-
453072,UT HEALTH EAST TEXAS REHABILITATION HOSPITAL,701 OLYMPIC PLAZA CIRCLE,-,TYLER,TX,75701,SMITH,(903) 596-3000,6,Brain injury (traumatic),33,-
453072,UT HEALTH EAST TEXAS REHABILITATION HOSPITAL,701 OLYMPIC PLAZA CIRCLE,-,TYLER,TX,75701,SMITH,(903) 596-3000,6,Hip or femur fracture,53,-
453072,UT HEALTH EAST TEXAS REHABILITATION HOSPITAL,701 OLYMPIC PLAZA CIRCLE,-,TYLER,TX,75701,SMITH,(903) 596-3000,6,"Hip or knee replacement, amputation or other bone or joint condition",154,-
453072,UT HEALTH EAST TEXAS REHABILITATION HOSPITAL,701 OLYMPIC PLAZA CIRCLE,-,TYLER,TX,75701,SMITH,(903) 596-3000,6,Nervous system disorder (excluding stroke),25,-
453072,UT HEALTH EAST TEXAS REHABILITATION HOSPITAL,701 OLYMPIC PLAZA CIRCLE,-,TYLER,TX,75701,SMITH,(903) 596-3000,6,Spinal cord disease or condition (non-traumatic),25,-
453072,UT HEALTH EAST TEXAS REHABILITATION HOSPITAL,701 OLYMPIC PLAZA CIRCLE,-,TYLER,TX,75701,SMITH,(903) 596-3000,6,Spinal cord injury (traumatic),Less than 11,1
453072,UT HEALTH EAST TEXAS REHABILITATION HOSPITAL,701 OLYMPIC PLAZA CIRCLE,-,TYLER,TX,75701,SMITH,(903) 596-3000,6,Stroke,155,-
453091,WESLACO REGIONAL REHABILITATION HOSPITAL LLC,906 JAMES STREET,-,WESLACO,TX,78596,Hidalgo,(956) 969-2222,6,All other conditions,100,-
453091,WESLACO REGIONAL REHABILITATION HOSPITAL LLC,906 JAMES STREET,-,WESLACO,TX,78596,Hidalgo,(956) 969-2222,6,Brain disease or condition (non-traumatic),32,-
453091,WESLACO REGIONAL REHABILITATION HOSPITAL LLC,906 JAMES STREET,-,WESLACO,TX,78596,Hidalgo,(956) 969-2222,6,Brain injury (traumatic),Less than 11,1
453091,WESLACO REGIONAL REHABILITATION HOSPITAL LLC,906 JAMES STREET,-,WESLACO,TX,78596,Hidalgo,(956) 969-2222,6,Hip or femur fracture,33,-
453091,WESLACO REGIONAL REHABILITATION HOSPITAL LLC,906 JAMES STREET,-,WESLACO,TX,78596,Hidalgo,(956) 969-2222,6,"Hip or knee replacement, amputation or other bone or joint condition",67,-
453091,WESLACO REGIONAL REHABILITATION HOSPITAL LLC,906 JAMES STREET,-,WESLACO,TX,78596,Hidalgo,(956) 969-2222,6,Nervous system disorder (excluding stroke),37,-
453091,WESLACO REGIONAL REHABILITATION HOSPITAL LLC,906 JAMES STREET,-,WESLACO,TX,78596,Hidalgo,(956) 969-2222,6,Spinal cord disease or condition (non-traumatic),12,-
453091,WESLACO REGIONAL REHABILITATION HOSPITAL LLC,906 JAMES STREET,-,WESLACO,TX,78596,Hidalgo,(956) 969-2222,6,Spinal cord injury (traumatic),Less than 11,1
453091,WESLACO REGIONAL REHABILITATION HOSPITAL LLC,906 JAMES STREET,-,WESLACO,TX,78596,Hidalgo,(956) 969-2222,6,Stroke,55,-
453092,SOUTH TEXAS REHABILTATION HOSPITAL,425 EAST ALTON GLOOR BLVD,-,BROWNSVILLE,TX,78526,Cameron,(956) 554-6000,6,All other conditions,140,-
453092,SOUTH TEXAS REHABILTATION HOSPITAL,425 EAST ALTON GLOOR BLVD,-,BROWNSVILLE,TX,78526,Cameron,(956) 554-6000,6,Brain disease or condition (non-traumatic),63,-
453092,SOUTH TEXAS REHABILTATION HOSPITAL,425 EAST ALTON GLOOR BLVD,-,BROWNSVILLE,TX,78526,Cameron,(956) 554-6000,6,Brain injury (traumatic),Less than 11,1
453092,SOUTH TEXAS REHABILTATION HOSPITAL,425 EAST ALTON GLOOR BLVD,-,BROWNSVILLE,TX,78526,Cameron,(956) 554-6000,6,Hip or femur fracture,65,-
453092,SOUTH TEXAS REHABILTATION HOSPITAL,425 EAST ALTON GLOOR BLVD,-,BROWNSVILLE,TX,78526,Cameron,(956) 554-6000,6,"Hip or knee replacement, amputation or other bone or joint condition",95,-
453092,SOUTH TEXAS REHABILTATION HOSPITAL,425 EAST ALTON GLOOR BLVD,-,BROWNSVILLE,TX,78526,Cameron,(956) 554-6000,6,Nervous system disorder (excluding stroke),81,-
453092,SOUTH TEXAS REHABILTATION HOSPITAL,425 EAST ALTON GLOOR BLVD,-,BROWNSVILLE,TX,78526,Cameron,(956) 554-6000,6,Spinal cord disease or condition (non-traumatic),15,-
453092,SOUTH TEXAS REHABILTATION HOSPITAL,425 EAST ALTON GLOOR BLVD,-,BROWNSVILLE,TX,78526,Cameron,(956) 554-6000,6,Spinal cord injury (traumatic),Less than 11,1
453092,SOUTH TEXAS REHABILTATION HOSPITAL,425 EAST ALTON GLOOR BLVD,-,BROWNSVILLE,TX,78526,Cameron,(956) 554-6000,6,Stroke,93,-
453096,VIBRA REHABILITATION HOSPITAL OF AMARILLO,7200 WEST 9TH STREET,-,AMARILLO,TX,79106,Potter,(806) 468-2981,6,All other conditions,67,-
453096,VIBRA REHABILITATION HOSPITAL OF AMARILLO,7200 WEST 9TH STREET,-,AMARILLO,TX,79106,Potter,(806) 468-2981,6,Brain disease or condition (non-traumatic),22,-
453096,VIBRA REHABILITATION HOSPITAL OF AMARILLO,7200 WEST 9TH STREET,-,AMARILLO,TX,79106,Potter,(806) 468-2981,6,Brain injury (traumatic),14,-
453096,VIBRA REHABILITATION HOSPITAL OF AMARILLO,7200 WEST 9TH STREET,-,AMARILLO,TX,79106,Potter,(806) 468-2981,6,Hip or femur fracture,48,-
453096,VIBRA REHABILITATION HOSPITAL OF AMARILLO,7200 WEST 9TH STREET,-,AMARILLO,TX,79106,Potter,(806) 468-2981,6,"Hip or knee replacement, amputation or other bone or joint condition",154,-
453096,VIBRA REHABILITATION HOSPITAL OF AMARILLO,7200 WEST 9TH STREET,-,AMARILLO,TX,79106,Potter,(806) 468-2981,6,Nervous system disorder (excluding stroke),190,-
453096,VIBRA REHABILITATION HOSPITAL OF AMARILLO,7200 WEST 9TH STREET,-,AMARILLO,TX,79106,Potter,(806) 468-2981,6,Spinal cord disease or condition (non-traumatic),24,-
453096,VIBRA REHABILITATION HOSPITAL OF AMARILLO,7200 WEST 9TH STREET,-,AMARILLO,TX,79106,Potter,(806) 468-2981,6,Spinal cord injury (traumatic),Less than 11,1
453096,VIBRA REHABILITATION HOSPITAL OF AMARILLO,7200 WEST 9TH STREET,-,AMARILLO,TX,79106,Potter,(806) 468-2981,6,Stroke,53,-
45T002,PROVIDENCE MEMORIAL HOSPITAL,2001 N OREGON ST,-,EL PASO,TX,79902,El Paso,(915) 542-6011,6,All other conditions,Not Available,2
45T002,PROVIDENCE MEMORIAL HOSPITAL,2001 N OREGON ST,-,EL PASO,TX,79902,El Paso,(915) 542-6011,6,Brain disease or condition (non-traumatic),Not Available,2
45T002,PROVIDENCE MEMORIAL HOSPITAL,2001 N OREGON ST,-,EL PASO,TX,79902,El Paso,(915) 542-6011,6,Brain injury (traumatic),Not Available,2
45T002,PROVIDENCE MEMORIAL HOSPITAL,2001 N OREGON ST,-,EL PASO,TX,79902,El Paso,(915) 542-6011,6,Hip or femur fracture,Not Available,2
45T002,PROVIDENCE MEMORIAL HOSPITAL,2001 N OREGON ST,-,EL PASO,TX,79902,El Paso,(915) 542-6011,6,"Hip or knee replacement, amputation or other bone or joint condition",Not Available,2
45T002,PROVIDENCE MEMORIAL HOSPITAL,2001 N OREGON ST,-,EL PASO,TX,79902,El Paso,(915) 542-6011,6,Nervous system disorder (excluding stroke),Not Available,2
45T002,PROVIDENCE MEMORIAL HOSPITAL,2001 N OREGON ST,-,EL PASO,TX,79902,El Paso,(915) 542-6011,6,Spinal cord disease or condition (non-traumatic),Not Available,2
45T002,PROVIDENCE MEMORIAL HOSPITAL,2001 N OREGON ST,-,EL PASO,TX,79902,El Paso,(915) 542-6011,6,Spinal cord injury (traumatic),Not Available,2
45T002,PROVIDENCE MEMORIAL HOSPITAL,2001 N OREGON ST,-,EL PASO,TX,79902,El Paso,(915) 542-6011,6,Stroke,Not Available,2
45T007,SID PETERSON MEMORIAL HOSPITAL,551 HILL COUNTRY DR.,-,KERRVILLE,TX,78028,Kerr,(830) 258-7554,6,All other conditions,91,-
45T007,SID PETERSON MEMORIAL HOSPITAL,551 HILL COUNTRY DR.,-,KERRVILLE,TX,78028,Kerr,(830) 258-7554,6,Brain disease or condition (non-traumatic),Less than 11,1
45T007,SID PETERSON MEMORIAL HOSPITAL,551 HILL COUNTRY DR.,-,KERRVILLE,TX,78028,Kerr,(830) 258-7554,6,Brain injury (traumatic),19,-
45T007,SID PETERSON MEMORIAL HOSPITAL,551 HILL COUNTRY DR.,-,KERRVILLE,TX,78028,Kerr,(830) 258-7554,6,Hip or femur fracture,98,-
45T007,SID PETERSON MEMORIAL HOSPITAL,551 HILL COUNTRY DR.,-,KERRVILLE,TX,78028,Kerr,(830) 258-7554,6,"Hip or knee replacement, amputation or other bone or joint condition",83,-
45T007,SID PETERSON MEMORIAL HOSPITAL,551 HILL COUNTRY DR.,-,KERRVILLE,TX,78028,Kerr,(830) 258-7554,6,Nervous system disorder (excluding stroke),20,-
45T007,SID PETERSON MEMORIAL HOSPITAL,551 HILL COUNTRY DR.,-,KERRVILLE,TX,78028,Kerr,(830) 258-7554,6,Spinal cord disease or condition (non-traumatic),20,-
45T007,SID PETERSON MEMORIAL HOSPITAL,551 HILL COUNTRY DR.,-,KERRVILLE,TX,78028,Kerr,(830) 258-7554,6,Spinal cord injury (traumatic),Less than 11,1
45T007,SID PETERSON MEMORIAL HOSPITAL,551 HILL COUNTRY DR.,-,KERRVILLE,TX,78028,Kerr,(830) 258-7554,6,Stroke,57,-
45T011,ST JOSEPH REGIONAL REHAB,1600 JOSEPH DRIVE,-,BRYAN,TX,77802,Brazos,(979) 821-7549,6,All other conditions,Not Available,2
45T011,ST JOSEPH REGIONAL REHAB,1600 JOSEPH DRIVE,-,BRYAN,TX,77802,Brazos,(979) 821-7549,6,Brain disease or condition (non-traumatic),Not Available,2
45T011,ST JOSEPH REGIONAL REHAB,1600 JOSEPH DRIVE,-,BRYAN,TX,77802,Brazos,(979) 821-7549,6,Brain injury (traumatic),Not Available,2
45T011,ST JOSEPH REGIONAL REHAB,1600 JOSEPH DRIVE,-,BRYAN,TX,77802,Brazos,(979) 821-7549,6,Hip or femur fracture,Not Available,2
45T011,ST JOSEPH REGIONAL REHAB,1600 JOSEPH DRIVE,-,BRYAN,TX,77802,Brazos,(979) 821-7549,6,"Hip or knee replacement, amputation or other bone or joint condition",Not Available,2
45T011,ST JOSEPH REGIONAL REHAB,1600 JOSEPH DRIVE,-,BRYAN,TX,77802,Brazos,(979) 821-7549,6,Nervous system disorder (excluding stroke),Not Available,2
45T011,ST JOSEPH REGIONAL REHAB,1600 JOSEPH DRIVE,-,BRYAN,TX,77802,Brazos,(979) 821-7549,6,Spinal cord disease or condition (non-traumatic),Not Available,2
45T011,ST JOSEPH REGIONAL REHAB,1600 JOSEPH DRIVE,-,BRYAN,TX,77802,Brazos,(979) 821-7549,6,Spinal cord injury (traumatic),Not Available,2
45T011,ST JOSEPH REGIONAL REHAB,1600 JOSEPH DRIVE,-,BRYAN,TX,77802,Brazos,(979) 821-7549,6,Stroke,Not Available,2
45T015,PARKLAND HEALTH HOSPITAL SYS,5200 HARRY HINES BLVD,-,DALLAS,TX,75235,Dallas,(469) 419-2024,6,All other conditions,Less than 11,1
45T015,PARKLAND HEALTH HOSPITAL SYS,5200 HARRY HINES BLVD,-,DALLAS,TX,75235,Dallas,(469) 419-2024,6,Brain disease or condition (non-traumatic),Less than 11,1
45T015,PARKLAND HEALTH HOSPITAL SYS,5200 HARRY HINES BLVD,-,DALLAS,TX,75235,Dallas,(469) 419-2024,6,Brain injury (traumatic),Less than 11,1
45T015,PARKLAND HEALTH HOSPITAL SYS,5200 HARRY HINES BLVD,-,DALLAS,TX,75235,Dallas,(469) 419-2024,6,Hip or femur fracture,Less than 11,1
45T015,PARKLAND HEALTH HOSPITAL SYS,5200 HARRY HINES BLVD,-,DALLAS,TX,75235,Dallas,(469) 419-2024,6,"Hip or knee replacement, amputation or other bone or joint condition",12,-
45T015,PARKLAND HEALTH HOSPITAL SYS,5200 HARRY HINES BLVD,-,DALLAS,TX,75235,Dallas,(469) 419-2024,6,Nervous system disorder (excluding stroke),Less than 11,1
45T015,PARKLAND HEALTH HOSPITAL SYS,5200 HARRY HINES BLVD,-,DALLAS,TX,75235,Dallas,(469) 419-2024,6,Spinal cord disease or condition (non-traumatic),Less than 11,1
45T015,PARKLAND HEALTH HOSPITAL SYS,5200 HARRY HINES BLVD,-,DALLAS,TX,75235,Dallas,(469) 419-2024,6,Spinal cord injury (traumatic),Not Available,2
45T015,PARKLAND HEALTH HOSPITAL SYS,5200 HARRY HINES BLVD,-,DALLAS,TX,75235,Dallas,(469) 419-2024,6,Stroke,21,-
45T032,CHRISTUS GOOD SHEPHERD MEDICAL CENTER - LONGVIEW,700 EAST MARSHALL AVENUE,-,LONGVIEW,TX,75601,Harrison,(903) 315-3299,6,All other conditions,118,-
45T032,CHRISTUS GOOD SHEPHERD MEDICAL CENTER - LONGVIEW,700 EAST MARSHALL AVENUE,-,LONGVIEW,TX,75601,Harrison,(903) 315-3299,6,Brain disease or condition (non-traumatic),23,-
45T032,CHRISTUS GOOD SHEPHERD MEDICAL CENTER - LONGVIEW,700 EAST MARSHALL AVENUE,-,LONGVIEW,TX,75601,Harrison,(903) 315-3299,6,Brain injury (traumatic),Less than 11,1
45T032,CHRISTUS GOOD SHEPHERD MEDICAL CENTER - LONGVIEW,700 EAST MARSHALL AVENUE,-,LONGVIEW,TX,75601,Harrison,(903) 315-3299,6,Hip or femur fracture,78,-
45T032,CHRISTUS GOOD SHEPHERD MEDICAL CENTER - LONGVIEW,700 EAST MARSHALL AVENUE,-,LONGVIEW,TX,75601,Harrison,(903) 315-3299,6,"Hip or knee replacement, amputation or other bone or joint condition",91,-
45T032,CHRISTUS GOOD SHEPHERD MEDICAL CENTER - LONGVIEW,700 EAST MARSHALL AVENUE,-,LONGVIEW,TX,75601,Harrison,(903) 315-3299,6,Nervous system disorder (excluding stroke),Less than 11,1
45T032,CHRISTUS GOOD SHEPHERD MEDICAL CENTER - LONGVIEW,700 EAST MARSHALL AVENUE,-,LONGVIEW,TX,75601,Harrison,(903) 315-3299,6,Spinal cord disease or condition (non-traumatic),41,-
45T032,CHRISTUS GOOD SHEPHERD MEDICAL CENTER - LONGVIEW,700 EAST MARSHALL AVENUE,-,LONGVIEW,TX,75601,Harrison,(903) 315-3299,6,Spinal cord injury (traumatic),Less than 11,1
45T032,CHRISTUS GOOD SHEPHERD MEDICAL CENTER - LONGVIEW,700 EAST MARSHALL AVENUE,-,LONGVIEW,TX,75601,Harrison,(903) 315-3299,6,Stroke,89,-
45T033,VALLEY BAPTIST HEALTH SYSTEM REHAB UNIT,2101 PEASE STREET,-,HARLINGEN,TX,78550,Cameron,(956) 389-1550,6,All other conditions,98,-
45T033,VALLEY BAPTIST HEALTH SYSTEM REHAB UNIT,2101 PEASE STREET,-,HARLINGEN,TX,78550,Cameron,(956) 389-1550,6,Brain disease or condition (non-traumatic),12,-
45T033,VALLEY BAPTIST HEALTH SYSTEM REHAB UNIT,2101 PEASE STREET,-,HARLINGEN,TX,78550,Cameron,(956) 389-1550,6,Brain injury (traumatic),Less than 11,1
45T033,VALLEY BAPTIST HEALTH SYSTEM REHAB UNIT,2101 PEASE STREET,-,HARLINGEN,TX,78550,Cameron,(956) 389-1550,6,Hip or femur fracture,39,-
45T033,VALLEY BAPTIST HEALTH SYSTEM REHAB UNIT,2101 PEASE STREET,-,HARLINGEN,TX,78550,Cameron,(956) 389-1550,6,"Hip or knee replacement, amputation or other bone or joint condition",54,-
45T033,VALLEY BAPTIST HEALTH SYSTEM REHAB UNIT,2101 PEASE STREET,-,HARLINGEN,TX,78550,Cameron,(956) 389-1550,6,Nervous system disorder (excluding stroke),51,-
45T033,VALLEY BAPTIST HEALTH SYSTEM REHAB UNIT,2101 PEASE STREET,-,HARLINGEN,TX,78550,Cameron,(956) 389-1550,6,Spinal cord disease or condition (non-traumatic),16,-
45T033,VALLEY BAPTIST HEALTH SYSTEM REHAB UNIT,2101 PEASE STREET,-,HARLINGEN,TX,78550,Cameron,(956) 389-1550,6,Spinal cord injury (traumatic),Less than 11,1
45T033,VALLEY BAPTIST HEALTH SYSTEM REHAB UNIT,2101 PEASE STREET,-,HARLINGEN,TX,78550,Cameron,(956) 389-1550,6,Stroke,88,-
45T035,ST. JOSEPH MEDICAL CENTER,1401 ST. JOSEPH PARKWAY,GWS 3381,HOUSTON,TX,77002,Harris,(713) 756-5334,6,All other conditions,Not Available,2
45T035,ST. JOSEPH MEDICAL CENTER,1401 ST. JOSEPH PARKWAY,GWS 3381,HOUSTON,TX,77002,Harris,(713) 756-5334,6,Brain disease or condition (non-traumatic),Not Available,2
45T035,ST. JOSEPH MEDICAL CENTER,1401 ST. JOSEPH PARKWAY,GWS 3381,HOUSTON,TX,77002,Harris,(713) 756-5334,6,Brain injury (traumatic),Not Available,2
45T035,ST. JOSEPH MEDICAL CENTER,1401 ST. JOSEPH PARKWAY,GWS 3381,HOUSTON,TX,77002,Harris,(713) 756-5334,6,Hip or femur fracture,Not Available,2
45T035,ST. JOSEPH MEDICAL CENTER,1401 ST. JOSEPH PARKWAY,GWS 3381,HOUSTON,TX,77002,Harris,(713) 756-5334,6,"Hip or knee replacement, amputation or other bone or joint condition",Not Available,2
45T035,ST. JOSEPH MEDICAL CENTER,1401 ST. JOSEPH PARKWAY,GWS 3381,HOUSTON,TX,77002,Harris,(713) 756-5334,6,Nervous system disorder (excluding stroke),Not Available,2
45T035,ST. JOSEPH MEDICAL CENTER,1401 ST. JOSEPH PARKWAY,GWS 3381,HOUSTON,TX,77002,Harris,(713) 756-5334,6,Spinal cord disease or condition (non-traumatic),Not Available,2
45T035,ST. JOSEPH MEDICAL CENTER,1401 ST. JOSEPH PARKWAY,GWS 3381,HOUSTON,TX,77002,Harris,(713) 756-5334,6,Spinal cord injury (traumatic),Not Available,2
